id,hotel_cluster
749985,"[9, 17, 41, 21, 69]"
749985,"[9, 97, 25, 64, 8]"
749985,"[91, 99, 18, 48, 39]"
750520,"[0, 31, 96, 25, 91]"
750520,"[6, 91, 51, 76, 41]"
750663,"[91, 41, 48, 64, 65]"
751071,"[50, 65, 66, 52, 87]"
751071,"[65, 66, 52, 87, 96]"
751071,"[50, 65, 66, 52, 87]"
751071,"[65, 66, 52, 87, 96]"
751071,"[59, 29, 61, 5, 85]"
751071,"[83, 65, 66, 52, 87]"
751071,"[50, 47, 57, 20, 85]"
751071,"[50, 47, 57, 20, 85]"
752574,"[28, 95, 25, 59, 91]"
759320,"[10, 91, 32, 41, 48]"
759320,"[18, 91, 41, 48, 64]"
759320,"[10, 91, 32, 41, 48]"
759320,"[10, 91, 32, 41, 48]"
759320,"[83, 42, 7, 91, 41]"
759454,"[95, 98, 91, 18, 41]"
759839,"[34, 48, 84, 7, 96]"
760562,"[99, 22, 64, 8, 78]"
760562,"[99, 22, 64, 8, 78]"
760562,"[59, 64, 81, 29, 61]"
761726,"[5, 25, 29, 46, 68]"
764894,"[64, 2, 29, 11, 58]"
764894,"[35, 78, 7, 43, 64]"
764894,"[82, 78, 61, 6, 44]"
764894,"[91, 41, 48, 64, 65]"
764894,"[21, 37, 17, 33, 40]"
766810,"[96, 8, 41, 72, 83]"
774489,"[9, 68, 99, 21, 70]"
774489,"[21, 98, 77, 17, 40]"
774489,"[49, 4, 23, 28, 19]"
774489,"[70, 39, 98, 19, 21]"
778570,"[2, 82, 36, 61, 64]"
782283,"[98, 70, 41, 56, 72]"
783122,"[13, 40, 77, 91, 48]"
785975,"[55, 9, 21, 18, 68]"
789980,"[91, 2, 32, 94, 77]"
790375,"[32, 39, 50, 28, 91]"
790375,"[34, 96, 48, 91, 16]"
790375,"[12, 82, 46, 36, 29]"
790375,"[12, 82, 46, 36, 29]"
792686,"[91, 18, 6, 9, 42]"
792686,"[91, 32, 10, 85, 42]"
793787,"[95, 98, 33, 2, 18]"
793787,"[46, 64, 11, 5, 82]"
793787,"[5, 25, 29, 46, 68]"
793787,"[58, 37, 25, 82, 11]"
793787,"[59, 11, 82, 25, 10]"
793787,"[5, 89, 86, 25, 38]"
793787,"[6, 28, 68, 15, 58]"
793787,"[46, 64, 11, 5, 82]"
794801,"[67, 36, 62, 82, 81]"
794801,"[67, 36, 62, 82, 81]"
802510,"[25, 64, 5, 11, 97]"
802510,"[0, 73, 23, 31, 41]"
802510,"[28, 2, 18, 41, 37]"
805150,"[71, 34, 18, 77, 54]"
808622,"[77, 31, 78, 87, 44]"
808622,"[77, 31, 78, 87, 44]"
808622,"[77, 31, 78, 87, 44]"
808622,"[17, 2, 19, 25, 91]"
808622,"[80, 27, 75, 20, 23]"
808622,"[17, 2, 19, 25, 91]"
809264,"[6, 28, 48, 77, 37]"
809264,"[50, 47, 13, 76, 18]"
809264,"[22, 8, 64, 78, 58]"
809264,"[86, 35, 22, 8, 44]"
809264,"[22, 8, 64, 78, 58]"
809974,"[0, 31, 96, 25, 91]"
809974,"[26, 41, 96, 21, 70]"
815441,"[79, 89, 0, 96, 4]"
817502,"[32, 48, 39, 13, 7]"
821264,"[50, 28, 56, 33, 51]"
821264,"[91, 41, 48, 64, 65]"
822571,"[56, 70, 41, 98, 69]"
823035,"[48, 16, 61, 77, 50]"
827429,"[4, 34, 16, 72, 0]"
827429,"[61, 63, 16, 82, 35]"
827429,"[1, 45, 79, 24, 88]"
827429,"[1, 45, 79, 24, 88]"
827429,"[61, 63, 16, 82, 35]"
827429,"[98, 56, 70, 55, 41]"
831293,"[37, 29, 18, 23, 91]"
832569,"[84, 41, 83, 90, 9]"
832569,"[91, 16, 50, 68, 6]"
832569,"[95, 98, 33, 2, 18]"
832569,"[70, 39, 98, 19, 21]"
832569,"[28, 91, 39, 19, 23]"
832569,"[68, 18, 91, 41, 48]"
834261,"[36, 9, 15, 58, 64]"
834261,"[81, 61, 57, 12, 63]"
834261,"[12, 91, 41, 48, 64]"
834261,"[36, 9, 15, 58, 64]"
834261,"[62, 29, 85, 59, 61]"
834261,"[12, 95, 59, 57, 81]"
834261,"[81, 61, 57, 12, 63]"
836253,"[52, 26, 25, 87, 63]"
836289,"[28, 91, 39, 19, 23]"
836289,"[28, 91, 39, 19, 23]"
836289,"[99, 95, 59, 48, 25]"
836289,"[28, 42, 48, 99, 50]"
838746,"[7, 35, 48, 50, 39]"
840306,"[48, 9, 39, 13, 18]"
840589,"[28, 32, 41, 37, 83]"
841139,"[50, 16, 90, 33, 48]"
841369,"[7, 39, 14, 48, 91]"
841369,"[7, 39, 14, 48, 91]"
842230,"[42, 76, 48, 94, 91]"
842230,"[91, 59, 42, 28, 47]"
842230,"[59, 94, 29, 63, 34]"
842697,"[59, 62, 80, 46, 2]"
842697,"[0, 26, 41, 21, 34]"
842697,"[91, 41, 48, 64, 65]"
843860,"[16, 40, 37, 91, 41]"
843860,"[79, 1, 45, 24, 88]"
843860,"[98, 70, 41, 56, 72]"
843860,"[51, 1, 45, 79, 24]"
843860,"[51, 1, 45, 79, 24]"
843860,"[39, 48, 51, 83, 91]"
845448,"[95, 9, 68, 91, 98]"
849748,"[64, 25, 40, 43, 38]"
853948,"[25, 20, 0, 84, 44]"
853948,"[91, 41, 48, 64, 65]"
856955,"[65, 66, 52, 87, 96]"
856955,"[39, 31, 91, 4, 19]"
859323,"[58, 21, 2, 97, 64]"
859323,"[2, 13, 11, 82, 91]"
859323,"[97, 98, 25, 21, 70]"
859323,"[58, 64, 2, 25, 6]"
859323,"[58, 64, 2, 25, 6]"
859323,"[91, 41, 48, 64, 65]"
859323,"[91, 41, 48, 64, 65]"
859323,"[97, 98, 25, 21, 70]"
859323,"[97, 98, 25, 21, 70]"
859323,"[82, 64, 81, 58, 91]"
860556,"[2, 46, 29, 59, 64]"
863280,"[25, 64, 5, 11, 97]"
864380,"[56, 70, 41, 98, 69]"
864424,"[56, 41, 70, 98, 55]"
864429,"[64, 22, 38, 25, 78]"
867068,"[65, 52, 87, 66, 96]"
867181,"[25, 64, 5, 11, 97]"
869447,"[1, 79, 45, 24, 19]"
869447,"[95, 37, 91, 21, 41]"
870573,"[91, 41, 48, 64, 65]"
874621,"[23, 49, 4, 59, 21]"
882671,"[97, 5, 64, 12, 98]"
883809,"[91, 41, 48, 64, 65]"
884275,"[39, 23, 91, 48, 51]"
886507,"[16, 40, 37, 91, 41]"
892916,"[0, 26, 34, 17, 70]"
892916,"[84, 34, 96, 0, 99]"
892916,"[33, 0, 26, 34, 17]"
892916,"[39, 91, 95, 21, 19]"
892916,"[91, 6, 18, 59, 15]"
892916,"[18, 95, 91, 48, 16]"
892916,"[18, 95, 91, 48, 16]"
892916,"[41, 83, 17, 21, 91]"
892916,"[57, 82, 62, 91, 41]"
892916,"[84, 34, 96, 0, 99]"
893172,"[91, 94, 48, 51, 41]"
893594,"[56, 41, 70, 98, 55]"
894806,"[95, 68, 4, 21, 19]"
894806,"[95, 68, 4, 21, 19]"
894806,"[4, 37, 89, 55, 8]"
894806,"[18, 95, 91, 33, 4]"
895347,"[80, 59, 83, 48, 97]"
895347,"[80, 59, 83, 48, 97]"
895548,"[46, 58, 64, 61, 57]"
895548,"[2, 21, 98, 56, 91]"
895548,"[51, 59, 91, 41, 48]"
895548,"[63, 26, 44, 90, 99]"
895548,"[98, 95, 18, 21, 68]"
895548,"[98, 70, 41, 56, 72]"
895548,"[72, 77, 48, 18, 50]"
895548,"[72, 77, 48, 18, 50]"
895548,"[91, 94, 41, 48, 64]"
895548,"[91, 94, 41, 48, 64]"
896965,"[91, 41, 48, 64, 65]"
902710,"[90, 13, 59, 5, 46]"
902710,"[42, 16, 91, 41, 48]"
903094,"[4, 91, 41, 48, 64]"
903094,"[95, 2, 59, 72, 21]"
905463,"[95, 18, 98, 68, 21]"
905463,"[95, 18, 98, 68, 21]"
905669,"[97, 12, 15, 91, 41]"
906332,"[91, 41, 48, 64, 65]"
906897,"[59, 21, 28, 15, 50]"
906897,"[59, 21, 28, 15, 50]"
909253,"[70, 39, 98, 19, 21]"
909253,"[37, 6, 5, 0, 48]"
909253,"[97, 69, 21, 41, 39]"
909253,"[48, 91, 94, 76, 41]"
911422,"[98, 18, 95, 91, 48]"
911422,"[28, 91, 48, 40, 59]"
911422,"[91, 33, 83, 42, 4]"
911422,"[91, 47, 50, 83, 19]"
912459,"[65, 66, 52, 87, 96]"
912459,"[65, 66, 52, 87, 96]"
913922,"[5, 11, 96, 63, 37]"
917798,"[18, 15, 32, 16, 91]"
917798,"[48, 99, 91, 5, 18]"
917798,"[48, 99, 91, 5, 18]"
917798,"[91, 41, 48, 64, 65]"
917798,"[91, 9, 42, 6, 32]"
917798,"[90, 7, 76, 28, 89]"
917798,"[91, 9, 42, 6, 32]"
919681,"[1, 45, 79, 24, 88]"
921362,"[91, 41, 48, 64, 65]"
936417,"[98, 70, 41, 56, 72]"
936700,"[91, 41, 48, 64, 65]"
936700,"[18, 48, 2, 94, 42]"
938543,"[94, 15, 51, 91, 41]"
940060,"[10, 15, 28, 32, 76]"
940060,"[1, 45, 79, 24, 88]"
940060,"[1, 45, 79, 24, 88]"
940541,"[46, 6, 29, 62, 99]"
941338,"[2, 42, 28, 38, 72]"
942163,"[26, 41, 96, 21, 70]"
942163,"[86, 28, 90, 72, 32]"
942613,"[61, 16, 78, 85, 15]"
946542,"[80, 44, 20, 62, 91]"
946542,"[20, 99, 58, 82, 57]"
946542,"[56, 70, 41, 98, 69]"
946542,"[95, 98, 91, 18, 41]"
946542,"[99, 64, 91, 41, 48]"
946542,"[36, 92, 63, 78, 58]"
947719,"[0, 33, 83, 96, 84]"
947719,"[55, 80, 26, 73, 10]"
958178,"[30, 5, 15, 62, 85]"
958178,"[18, 95, 91, 48, 16]"
958178,"[65, 52, 87, 66, 96]"
959396,"[91, 95, 69, 13, 94]"
959396,"[95, 42, 91, 4, 16]"
959396,"[72, 25, 48, 91, 6]"
959396,"[0, 26, 34, 17, 70]"
959396,"[32, 33, 16, 50, 91]"
959396,"[95, 42, 91, 4, 16]"
959396,"[0, 26, 34, 17, 70]"
960063,"[95, 42, 91, 4, 16]"
964594,"[95, 98, 91, 18, 41]"
964700,"[89, 51, 79, 17, 99]"
967812,"[64, 46, 36, 57, 99]"
967812,"[91, 2, 32, 94, 77]"
974053,"[4, 16, 80, 48, 83]"
974053,"[4, 16, 80, 48, 83]"
974053,"[13, 47, 91, 39, 32]"
974053,"[1, 54, 10, 51, 48]"
976404,"[48, 16, 61, 77, 50]"
979886,"[38, 78, 58, 99, 97]"
979886,"[12, 82, 46, 36, 29]"
979886,"[62, 81, 90, 78, 30]"
983087,"[82, 67, 20, 78, 12]"
983087,"[91, 41, 48, 64, 65]"
983087,"[81, 46, 64, 78, 61]"
983087,"[81, 46, 64, 78, 61]"
983087,"[64, 17, 51, 21, 31]"
987487,"[34, 73, 68, 32, 31]"
989113,"[97, 5, 64, 12, 98]"
989113,"[97, 5, 64, 12, 98]"
989113,"[97, 5, 64, 12, 98]"
989113,"[97, 5, 64, 12, 98]"
990918,"[34, 73, 68, 32, 31]"
990918,"[34, 73, 68, 32, 31]"
991080,"[37, 4, 35, 10, 82]"
992613,"[9, 17, 41, 21, 69]"
992613,"[9, 17, 41, 21, 69]"
996124,"[25, 28, 73, 71, 91]"
997142,"[71, 34, 18, 77, 54]"
998882,"[56, 4, 49, 48, 98]"
998925,"[91, 41, 48, 64, 65]"
998925,"[56, 70, 41, 98, 69]"
998925,"[56, 70, 41, 98, 69]"
1002201,"[68, 59, 9, 95, 64]"
1002201,"[98, 95, 18, 21, 68]"
1002201,"[98, 95, 18, 21, 68]"
1002201,"[2, 68, 90, 25, 98]"
1002201,"[2, 99, 68, 98, 37]"
1002201,"[68, 59, 9, 95, 64]"
1002201,"[68, 59, 9, 95, 64]"
1002831,"[22, 8, 64, 78, 58]"
1002831,"[97, 98, 25, 21, 70]"
1003841,"[91, 41, 48, 64, 65]"
1008457,"[44, 91, 41, 48, 64]"
1008457,"[82, 61, 30, 91, 41]"
1008457,"[82, 61, 30, 91, 41]"
1008457,"[82, 61, 30, 91, 41]"
1008457,"[82, 61, 30, 91, 41]"
1008457,"[0, 83, 96, 33, 9]"
1008457,"[0, 83, 96, 33, 9]"
1008457,"[70, 69, 33, 97, 48]"
1008457,"[98, 4, 83, 70, 39]"
1011342,"[58, 57, 46, 77, 6]"
1013767,"[91, 55, 68, 18, 95]"
1013767,"[95, 37, 91, 21, 41]"
1013767,"[48, 49, 0, 75, 91]"
1014119,"[39, 31, 91, 4, 19]"
1014607,"[91, 41, 48, 64, 65]"
1014607,"[91, 41, 48, 64, 65]"
1015403,"[36, 22, 67, 99, 64]"
1015403,"[36, 22, 67, 99, 64]"
1016060,"[91, 41, 48, 64, 65]"
1016060,"[43, 99, 62, 22, 30]"
1018852,"[91, 41, 48, 64, 65]"
1019655,"[29, 82, 25, 30, 11]"
1019655,"[22, 8, 64, 78, 58]"
1019655,"[22, 82, 8, 78, 43]"
1019655,"[73, 89, 81, 55, 8]"
1019655,"[36, 22, 67, 99, 64]"
1019655,"[99, 22, 64, 8, 78]"
1019655,"[61, 6, 81, 64, 4]"
1023731,"[59, 12, 95, 85, 5]"
1023731,"[63, 26, 57, 81, 92]"
1023731,"[59, 12, 95, 85, 5]"
1023731,"[59, 12, 95, 85, 5]"
1023851,"[94, 91, 41, 48, 64]"
1023851,"[48, 91, 15, 32, 16]"
1025824,"[81, 46, 64, 78, 61]"
1028442,"[44, 78, 64, 46, 58]"
1028472,"[99, 42, 96, 90, 15]"
1035490,"[5, 73, 15, 42, 34]"
1038293,"[2, 33, 31, 16, 13]"
1038839,"[46, 81, 99, 64, 67]"
1038839,"[25, 64, 5, 11, 97]"
1039001,"[41, 70, 5, 98, 9]"
1039001,"[98, 95, 18, 21, 68]"
1039714,"[42, 58, 91, 41, 48]"
1039714,"[29, 82, 59, 46, 64]"
1039714,"[46, 29, 14, 91, 41]"
1039714,"[46, 29, 14, 91, 41]"
1039714,"[91, 41, 48, 64, 65]"
1039714,"[46, 29, 14, 91, 41]"
1039725,"[56, 41, 70, 98, 55]"
1040960,"[82, 58, 64, 61, 30]"
1042441,"[57, 67, 43, 85, 61]"
1042441,"[3, 44, 67, 86, 43]"
1042441,"[91, 41, 48, 64, 65]"
1045862,"[16, 50, 91, 36, 15]"
1050160,"[63, 62, 3, 80, 78]"
1050160,"[63, 81, 61, 78, 12]"
1050160,"[63, 81, 61, 78, 12]"
1051116,"[97, 98, 25, 21, 70]"
1051116,"[99, 14, 58, 2, 22]"
1051116,"[30, 29, 95, 59, 11]"
1051116,"[58, 21, 2, 97, 64]"
1051116,"[62, 99, 30, 14, 75]"
1051116,"[91, 41, 48, 64, 65]"
1051116,"[91, 41, 48, 64, 65]"
1051116,"[77, 31, 91, 23, 7]"
1051116,"[91, 94, 13, 7, 68]"
1051116,"[41, 83, 17, 21, 91]"
1051116,"[25, 64, 82, 5, 91]"
1051116,"[26, 84, 92, 17, 89]"
1051116,"[91, 18, 50, 39, 59]"
1060147,"[95, 98, 91, 18, 41]"
1060147,"[33, 70, 0, 72, 93]"
1060894,"[28, 42, 33, 91, 72]"
1062944,"[39, 31, 91, 4, 19]"
1062944,"[39, 31, 91, 4, 19]"
1063220,"[79, 1, 45, 24, 88]"
1065027,"[46, 64, 61, 29, 99]"
1066590,"[68, 59, 9, 95, 64]"
1066590,"[6, 28, 3, 9, 99]"
1066813,"[0, 83, 96, 33, 9]"
1066820,"[32, 48, 16, 91, 41]"
1066820,"[39, 91, 95, 21, 19]"
1066820,"[50, 7, 91, 41, 48]"
1069729,"[56, 70, 41, 98, 69]"
1069729,"[95, 98, 91, 18, 41]"
1069729,"[91, 2, 32, 94, 77]"
1069729,"[1, 54, 10, 51, 48]"
1069729,"[0, 33, 83, 96, 84]"
1072081,"[64, 46, 36, 57, 99]"
1072081,"[36, 58, 5, 99, 30]"
1073437,"[63, 91, 41, 48, 64]"
1078190,"[64, 97, 49, 37, 9]"
1079659,"[56, 70, 41, 98, 69]"
1079659,"[56, 70, 41, 98, 69]"
1079659,"[56, 70, 41, 98, 69]"
1081927,"[32, 42, 76, 16, 50]"
1081927,"[2, 42, 28, 38, 72]"
1081927,"[1, 45, 79, 24, 88]"
1081934,"[50, 39, 13, 91, 4]"
1081934,"[97, 98, 25, 21, 70]"
1089887,"[95, 18, 13, 91, 77]"
1089887,"[68, 42, 28, 94, 50]"
1089887,"[68, 42, 28, 94, 50]"
1089887,"[39, 91, 41, 48, 64]"
1091319,"[65, 66, 52, 87, 96]"
1091319,"[72, 59, 9, 13, 2]"
1091319,"[72, 59, 9, 13, 2]"
1092454,"[18, 42, 16, 91, 51]"
1099672,"[25, 64, 5, 11, 97]"
1100766,"[28, 98, 47, 15, 16]"
1101321,"[42, 95, 33, 16, 19]"
1101321,"[55, 80, 26, 73, 10]"
1101321,"[55, 80, 26, 73, 10]"
1101410,"[98, 59, 21, 49, 25]"
1102064,"[82, 9, 10, 2, 62]"
1104735,"[79, 89, 0, 96, 4]"
1106220,"[88, 1, 45, 79, 24]"
1106475,"[70, 56, 37, 98, 33]"
1106475,"[70, 9, 91, 41, 48]"
1106708,"[25, 72, 16, 59, 91]"
1106940,"[96, 48, 37, 69, 99]"
1106945,"[29, 11, 91, 5, 93]"
1109609,"[80, 63, 61, 57, 12]"
1112780,"[32, 77, 91, 39, 29]"
1117618,"[18, 95, 91, 48, 16]"
1117618,"[86, 28, 95, 32, 69]"
1117618,"[56, 91, 41, 48, 64]"
1117618,"[70, 98, 72, 55, 18]"
1118856,"[56, 70, 41, 98, 69]"
1118856,"[56, 4, 49, 48, 98]"
1123515,"[70, 69, 21, 83, 41]"
1125545,"[62, 91, 41, 48, 64]"
1129379,"[62, 30, 67, 53, 91]"
1132204,"[56, 41, 70, 98, 55]"
1132204,"[70, 98, 68, 91, 41]"
1133120,"[0, 31, 96, 25, 91]"
1133120,"[0, 31, 96, 25, 91]"
1134552,"[0, 84, 96, 97, 41]"
1135384,"[34, 10, 49, 31, 79]"
1137170,"[44, 3, 29, 91, 41]"
1137170,"[46, 30, 58, 80, 61]"
1139311,"[56, 70, 41, 98, 69]"
1143072,"[28, 95, 37, 91, 21]"
1148020,"[99, 22, 64, 8, 78]"
1148020,"[22, 37, 78, 8, 64]"
1148020,"[58, 64, 89, 86, 67]"
1148020,"[22, 78, 62, 64, 43]"
1148020,"[83, 68, 16, 11, 37]"
1148020,"[83, 68, 16, 11, 37]"
1148020,"[77, 4, 49, 50, 48]"
1152247,"[91, 55, 68, 18, 95]"
1152247,"[32, 33, 16, 50, 91]"
1152247,"[41, 4, 3, 95, 37]"
1154692,"[70, 98, 68, 91, 41]"
1154692,"[70, 98, 68, 91, 41]"
1155423,"[81, 61, 57, 12, 63]"
1155423,"[0, 84, 96, 97, 41]"
1155423,"[36, 92, 63, 78, 58]"
1155423,"[36, 92, 63, 78, 58]"
1155423,"[0, 84, 96, 97, 41]"
1155423,"[37, 96, 0, 83, 17]"
1155925,"[5, 72, 2, 25, 10]"
1165855,"[40, 28, 6, 91, 41]"
1168185,"[91, 94, 48, 51, 41]"
1168185,"[48, 50, 94, 16, 83]"
1168185,"[91, 94, 41, 48, 64]"
1168902,"[9, 97, 25, 64, 8]"
1176703,"[98, 95, 18, 21, 68]"
1178004,"[18, 91, 41, 48, 64]"
1178004,"[91, 2, 32, 94, 77]"
1178004,"[50, 91, 47, 93, 16]"
1178004,"[16, 18, 19, 47, 42]"
1178004,"[1, 45, 79, 24, 88]"
1178263,"[98, 70, 56, 41, 68]"
1184140,"[1, 45, 79, 24, 88]"
1184140,"[1, 45, 79, 24, 88]"
1184751,"[18, 15, 32, 16, 91]"
1187035,"[82, 25, 75, 90, 93]"
1187035,"[29, 82, 59, 46, 64]"
1191416,"[18, 98, 70, 41, 56]"
1191416,"[19, 70, 39, 98, 21]"
1195781,"[6, 28, 59, 29, 11]"
1195781,"[46, 82, 64, 86, 60]"
1195781,"[22, 8, 64, 78, 58]"
1195781,"[22, 8, 64, 78, 58]"
1195781,"[25, 58, 80, 64, 44]"
1196434,"[46, 99, 40, 58, 3]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[91, 41, 48, 64, 65]"
1196434,"[43, 40, 75, 5, 91]"
1196434,"[46, 36, 2, 62, 5]"
1196434,"[29, 82, 59, 46, 64]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[91, 41, 48, 64, 65]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[49, 29, 59, 95, 25]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[56, 70, 41, 98, 69]"
1196434,"[18, 4, 91, 16, 33]"
1196434,"[16, 18, 19, 47, 42]"
1196434,"[95, 18, 98, 68, 21]"
1196434,"[98, 70, 41, 56, 72]"
1196434,"[98, 70, 41, 56, 72]"
1196434,"[9, 97, 25, 64, 8]"
1196434,"[59, 25, 99, 11, 22]"
1196434,"[46, 82, 61, 48, 99]"
1196434,"[62, 67, 30, 46, 36]"
492,"[29, 82, 25, 30, 11]"
7440,"[97, 98, 25, 21, 70]"
7440,"[97, 98, 25, 21, 70]"
7440,"[97, 98, 25, 21, 70]"
12525,"[91, 41, 48, 64, 65]"
12525,"[91, 41, 48, 64, 65]"
12525,"[43, 61, 91, 41, 48]"
12525,"[43, 61, 91, 41, 48]"
12525,"[43, 61, 91, 41, 48]"
12525,"[43, 61, 91, 41, 48]"
12525,"[91, 94, 13, 7, 68]"
12525,"[14, 50, 94, 91, 41]"
12525,"[4, 37, 89, 55, 8]"
12525,"[48, 5, 16, 51, 91]"
12525,"[48, 5, 16, 51, 91]"
12525,"[91, 59, 95, 13, 96]"
12525,"[48, 40, 50, 76, 61]"
12525,"[48, 40, 50, 76, 61]"
12525,"[39, 47, 91, 42, 77]"
25875,"[20, 82, 60, 46, 81]"
26266,"[91, 28, 50, 69, 41]"
26266,"[39, 47, 91, 48, 51]"
26266,"[39, 47, 91, 48, 51]"
30041,"[56, 70, 41, 98, 69]"
30041,"[56, 70, 41, 98, 69]"
30041,"[56, 70, 41, 98, 69]"
30041,"[56, 70, 41, 98, 69]"
35959,"[47, 7, 91, 41, 48]"
35959,"[47, 7, 91, 41, 48]"
37049,"[91, 19, 10, 28, 6]"
42436,"[51, 33, 14, 16, 50]"
42436,"[98, 70, 41, 56, 72]"
45914,"[10, 75, 77, 76, 20]"
47793,"[37, 91, 99, 18, 72]"
51877,"[97, 98, 25, 21, 70]"
51877,"[46, 29, 58, 82, 62]"
51877,"[25, 64, 5, 11, 97]"
56393,"[28, 95, 25, 59, 91]"
56393,"[28, 95, 25, 59, 91]"
60601,"[47, 7, 54, 4, 13]"
61922,"[0, 80, 26, 34, 11]"
61922,"[18, 95, 91, 48, 16]"
61922,"[18, 95, 91, 48, 16]"
61922,"[41, 83, 17, 21, 91]"
66994,"[91, 41, 48, 64, 65]"
66994,"[76, 17, 3, 40, 51]"
70645,"[65, 66, 31, 52, 92]"
70645,"[65, 66, 44, 52, 92]"
71572,"[15, 28, 42, 76, 73]"
71572,"[7, 6, 91, 41, 48]"
71572,"[50, 47, 13, 76, 18]"
71572,"[39, 38, 42, 4, 6]"
71572,"[39, 38, 42, 4, 6]"
77782,"[84, 96, 32, 21, 0]"
77782,"[91, 18, 41, 94, 7]"
77782,"[18, 48, 2, 94, 42]"
79822,"[59, 48, 94, 91, 16]"
81538,"[46, 64, 61, 29, 99]"
83598,"[59, 42, 91, 95, 16]"
83598,"[9, 46, 30, 99, 38]"
83598,"[46, 64, 30, 36, 78]"
88894,"[48, 18, 37, 91, 94]"
89779,"[91, 50, 28, 13, 94]"
90515,"[16, 42, 90, 38, 77]"
90515,"[72, 91, 41, 48, 64]"
91768,"[97, 98, 25, 21, 70]"
92531,"[46, 64, 82, 99, 36]"
92531,"[34, 54, 91, 41, 48]"
93309,"[34, 71, 18, 42, 31]"
93309,"[63, 91, 41, 48, 64]"
93309,"[63, 36, 58, 44, 64]"
93309,"[63, 36, 58, 44, 64]"
93309,"[26, 84, 34, 63, 91]"
93309,"[29, 61, 78, 11, 91]"
93309,"[63, 36, 58, 44, 64]"
93309,"[98, 95, 11, 68, 21]"
93309,"[91, 41, 48, 64, 65]"
93309,"[63, 92, 57, 20, 38]"
93309,"[95, 21, 98, 31, 2]"
95961,"[70, 98, 68, 91, 41]"
95961,"[15, 7, 48, 42, 16]"
95961,"[55, 76, 28, 48, 25]"
95961,"[18, 99, 83, 48, 41]"
100442,"[69, 91, 48, 25, 4]"
100442,"[95, 9, 68, 91, 98]"
102192,"[78, 5, 64, 11, 46]"
102192,"[47, 8, 57, 14, 60]"
102192,"[35, 14, 81, 43, 91]"
102192,"[91, 41, 48, 64, 65]"
102192,"[77, 43, 91, 41, 48]"
102864,"[82, 99, 30, 81, 78]"
103553,"[16, 42, 90, 38, 77]"
103553,"[71, 34, 18, 77, 54]"
103553,"[51, 41, 83, 17, 21]"
103553,"[28, 7, 91, 11, 18]"
105000,"[65, 66, 52, 87, 96]"
107486,"[28, 7, 48, 91, 41]"
107486,"[95, 9, 91, 51, 33]"
112812,"[7, 89, 91, 41, 48]"
112812,"[39, 91, 95, 21, 19]"
112812,"[7, 89, 91, 41, 48]"
112812,"[7, 89, 91, 41, 48]"
112812,"[7, 89, 91, 41, 48]"
114081,"[46, 30, 58, 80, 61]"
117281,"[20, 82, 60, 46, 81]"
117281,"[9, 97, 25, 64, 8]"
117281,"[9, 97, 25, 64, 8]"
117281,"[20, 82, 60, 46, 81]"
117281,"[20, 82, 60, 46, 81]"
117281,"[20, 82, 60, 46, 81]"
117281,"[91, 41, 48, 64, 65]"
117281,"[20, 82, 60, 46, 81]"
117281,"[64, 97, 49, 37, 9]"
118527,"[42, 32, 48, 18, 28]"
121309,"[91, 41, 48, 64, 65]"
123866,"[80, 59, 83, 48, 97]"
123866,"[18, 59, 97, 72, 90]"
123866,"[97, 5, 64, 12, 98]"
123866,"[81, 46, 36, 62, 20]"
130556,"[97, 98, 25, 21, 70]"
130556,"[97, 98, 25, 21, 70]"
130556,"[4, 95, 49, 28, 5]"
130556,"[2, 59, 51, 25, 13]"
131013,"[31, 91, 19, 15, 10]"
137738,"[72, 77, 16, 6, 28]"
139024,"[64, 21, 68, 75, 17]"
139024,"[64, 97, 49, 37, 9]"
139606,"[50, 13, 16, 48, 51]"
139606,"[50, 13, 16, 48, 51]"
139606,"[42, 91, 72, 89, 50]"
139606,"[91, 42, 72, 89, 50]"
139606,"[98, 70, 41, 56, 72]"
139672,"[6, 91, 41, 48, 64]"
139672,"[6, 91, 41, 48, 64]"
142696,"[63, 62, 43, 36, 92]"
144125,"[2, 97, 37, 59, 68]"
148075,"[61, 33, 91, 41, 48]"
148075,"[62, 81, 90, 78, 30]"
151612,"[16, 91, 96, 48, 70]"
155948,"[81, 82, 91, 41, 48]"
155948,"[12, 57, 0, 26, 20]"
156077,"[97, 98, 25, 21, 70]"
156343,"[60, 91, 41, 48, 64]"
156674,"[16, 18, 19, 47, 42]"
159036,"[46, 36, 2, 62, 5]"
160881,"[64, 97, 46, 8, 35]"
160881,"[30, 81, 46, 61, 9]"
161981,"[89, 35, 3, 57, 91]"
168224,"[25, 64, 5, 11, 97]"
169004,"[91, 41, 48, 64, 65]"
169468,"[41, 5, 10, 90, 93]"
169468,"[69, 41, 70, 21, 91]"
169468,"[0, 55, 50, 4, 48]"
170308,"[80, 91, 41, 48, 64]"
172277,"[59, 15, 2, 36, 30]"
177619,"[2, 46, 29, 59, 64]"
178341,"[36, 5, 15, 85, 82]"
